X,Y,Z
402.98087999999996,2621.4094,11.5
406.07522,2621.4094,11.5
409.16956,2621.4094,11.5
412.2639,2621.4094,11.5
415.35823999999997,2621.4094,11.5
418.45258,2621.4094,11.5
421.54692,2621.4094,11.5
424.64126,2621.4094,11.5
427.7356,2621.4094,11.5
430.82993999999997,2621.4094,11.5
433.92428,2621.4094,11.5
437.01862,2621.4094,11.5
440.11296,2621.4094,11.5
443.2073,2621.4094,11.5
446.30164,2621.4094,11.5
449.39598,2621.4094,11.5
452.49032,2621.4094,11.5
455.58466,2621.4094,11.5
458.679,2621.4094,11.5
149.245,2624.7763,11.5
152.33934,2624.7763,11.5
155.43368,2624.7763,11.5
158.52802,2624.7763,11.5
161.62236000000001,2624.7763,11.5
164.7167,2624.7763,11.5
167.81104,2624.7763,11.5
170.90538,2624.7763,11.5
173.99972,2624.7763,11.5
177.09406,2624.7763,11.5
180.1884,2624.7763,11.5
183.28274,2624.7763,11.5
186.37708,2624.7763,11.5
189.47142,2624.7763,11.5
192.56576,2624.7763,11.5
195.6601,2624.7763,11.5
198.75444,2624.7763,11.5
201.84878,2624.7763,11.5
204.94312,2624.7763,11.5
208.03746,2624.7763,11.5
211.1318,2624.7763,11.5
214.22614,2624.7763,11.5
217.32048,2624.7763,11.5
220.41482000000002,2624.7763,11.5
223.50916,2624.7763,11.5
226.6035,2624.7763,11.5
229.69783999999999,2624.7763,11.5
232.79218,2624.7763,11.5
235.88652000000002,2624.7763,11.5
238.98086,2624.7763,11.5
242.0752,2624.7763,11.5
245.16953999999998,2624.7763,11.5
248.26388,2624.7763,11.5
251.35822000000002,2624.7763,11.5
254.45256,2624.7763,11.5
257.5469,2624.7763,11.5
260.64124,2624.7763,11.5
263.73558,2624.7763,11.5
266.82992,2624.7763,11.5
269.92426,2624.7763,11.5
273.0186,2624.7763,11.5
276.11294,2624.7763,11.5
279.20727999999997,2624.7763,11.5
282.30161999999996,2624.7763,11.5
285.39596,2624.7763,11.5
288.4903,2624.7763,11.5
291.58464000000004,2624.7763,11.5
294.67898,2624.7763,11.5
297.77332,2624.7763,11.5
300.86766,2624.7763,11.5
303.962,2624.7763,11.5
307.05634,2624.7763,11.5
310.15067999999997,2624.7763,11.5
313.24502,2624.7763,11.5
316.33936,2624.7763,11.5
319.4337,2624.7763,11.5
322.52804000000003,2624.7763,11.5
325.62238,2624.7763,11.5
328.71672,2624.7763,11.5
331.81106,2624.7763,11.5
334.9054,2624.7763,11.5
337.99974,2624.7763,11.5
341.09407999999996,2624.7763,11.5
344.18842,2624.7763,11.5
347.28276,2624.7763,11.5
350.3771,2624.7763,11.5
353.47144000000003,2624.7763,11.5
356.56578,2624.7763,11.5
359.66012,2624.7763,11.5
362.75446,2624.7763,11.5
365.8488,2624.7763,11.5
368.94313999999997,2624.7763,11.5
372.03747999999996,2624.7763,11.5
375.13182,2624.7763,11.5
378.22616,2624.7763,11.5
381.3205,2624.7763,11.5
384.41484,2624.7763,11.5
387.50918,2624.7763,11.5
390.60352,2624.7763,11.5
393.69786,2624.7763,11.5
396.7922,2624.7763,11.5
399.88653999999997,2624.7763,11.5
402.98087999999996,2624.7763,11.5
406.07522,2624.7763,11.5
409.16956,2624.7763,11.5
412.2639,2624.7763,11.5
415.35823999999997,2624.7763,11.5
418.45258,2624.7763,11.5
421.54692,2624.7763,11.5
424.64126,2624.7763,11.5
427.7356,2624.7763,11.5
430.82993999999997,2624.7763,11.5
433.92428,2624.7763,11.5
437.01862,2624.7763,11.5
440.11296,2624.7763,11.5
443.2073,2624.7763,11.5
446.30164,2624.7763,11.5
449.39598,2624.7763,11.5
452.49032,2624.7763,11.5
455.58466,2624.7763,11.5
458.679,2624.7763,11.5
149.245,2628.1432,11.5
152.33934,2628.1432,11.5
155.43368,2628.1432,11.5
158.52802,2628.1432,11.5
161.62236000000001,2628.1432,11.5
164.7167,2628.1432,11.5
167.81104,2628.1432,11.5
170.90538,2628.1432,11.5
173.99972,2628.1432,11.5
177.09406,2628.1432,11.5
180.1884,2628.1432,11.5
183.28274,2628.1432,11.5
186.37708,2628.1432,11.5
189.47142,2628.1432,11.5
192.56576,2628.1432,11.5
195.6601,2628.1432,11.5
198.75444,2628.1432,11.5
201.84878,2628.1432,11.5
204.94312,2628.1432,11.5
208.03746,2628.1432,11.5
211.1318,2628.1432,11.5
214.22614,2628.1432,11.5
217.32048,2628.1432,11.5
220.41482000000002,2628.1432,11.5
223.50916,2628.1432,11.5
226.6035,2628.1432,11.5
229.69783999999999,2628.1432,11.5
232.79218,2628.1432,11.5
235.88652000000002,2628.1432,11.5
238.98086,2628.1432,11.5
242.0752,2628.1432,11.5
245.16953999999998,2628.1432,11.5
248.26388,2628.1432,11.5
251.35822000000002,2628.1432,11.5
254.45256,2628.1432,11.5
257.5469,2628.1432,11.5
260.64124,2628.1432,11.5
263.73558,2628.1432,11.5
266.82992,2628.1432,11.5
269.92426,2628.1432,11.5
273.0186,2628.1432,11.5
276.11294,2628.1432,11.5
279.20727999999997,2628.1432,11.5
282.30161999999996,2628.1432,11.5
285.39596,2628.1432,11.5
288.4903,2628.1432,11.5
291.58464000000004,2628.1432,11.5
294.67898,2628.1432,11.5
297.77332,2628.1432,11.5
300.86766,2628.1432,11.5
303.962,2628.1432,11.5
307.05634,2628.1432,11.5
310.15067999999997,2628.1432,11.5
313.24502,2628.1432,11.5
316.33936,2628.1432,11.5
319.4337,2628.1432,11.5
322.52804000000003,2628.1432,11.5
325.62238,2628.1432,11.5
328.71672,2628.1432,11.5
331.81106,2628.1432,11.5
334.9054,2628.1432,11.5
337.99974,2628.1432,11.5
341.09407999999996,2628.1432,11.5
344.18842,2628.1432,11.5
347.28276,2628.1432,11.5
350.3771,2628.1432,11.5
353.47144000000003,2628.1432,11.5
356.56578,2628.1432,11.5
359.66012,2628.1432,11.5
362.75446,2628.1432,11.5
365.8488,2628.1432,11.5
368.94313999999997,2628.1432,11.5
372.03747999999996,2628.1432,11.5
375.13182,2628.1432,11.5
378.22616,2628.1432,11.5
381.3205,2628.1432,11.5
384.41484,2628.1432,11.5
387.50918,2628.1432,11.5
390.60352,2628.1432,11.5
393.69786,2628.1432,11.5
396.7922,2628.1432,11.5
399.88653999999997,2628.1432,11.5
402.98087999999996,2628.1432,11.5
406.07522,2628.1432,11.5
409.16956,2628.1432,11.5
412.2639,2628.1432,11.5
415.35823999999997,2628.1432,11.5
418.45258,2628.1432,11.5
421.54692,2628.1432,11.5
424.64126,2628.1432,11.5
427.7356,2628.1432,11.5
430.82993999999997,2628.1432,11.5
433.92428,2628.1432,11.5
437.01862,2628.1432,11.5
440.11296,2628.1432,11.5
443.2073,2628.1432,11.5
446.30164,2628.1432,11.5
449.39598,2628.1432,11.5
452.49032,2628.1432,11.5
455.58466,2628.1432,11.5
458.679,2628.1432,11.5
149.245,2631.5101,11.5
152.33934,2631.5101,11.5
155.43368,2631.5101,11.5
158.52802,2631.5101,11.5
161.62236000000001,2631.5101,11.5
164.7167,2631.5101,11.5
167.81104,2631.5101,11.5
170.90538,2631.5101,11.5
173.99972,2631.5101,11.5
177.09406,2631.5101,11.5
180.1884,2631.5101,11.5
183.28274,2631.5101,11.5
186.37708,2631.5101,11.5
189.47142,2631.5101,11.5
192.56576,2631.5101,11.5
195.6601,2631.5101,11.5
198.75444,2631.5101,11.5
201.84878,2631.5101,11.5
204.94312,2631.5101,11.5
208.03746,2631.5101,11.5
211.1318,2631.5101,11.5
214.22614,2631.5101,11.5
217.32048,2631.5101,11.5
220.41482000000002,2631.5101,11.5
223.50916,2631.5101,11.5
226.6035,2631.5101,11.5
229.69783999999999,2631.5101,11.5
232.79218,2631.5101,11.5
235.88652000000002,2631.5101,11.5
238.98086,2631.5101,11.5
242.0752,2631.5101,11.5
245.16953999999998,2631.5101,11.5
248.26388,2631.5101,11.5
251.35822000000002,2631.5101,11.5
254.45256,2631.5101,11.5
257.5469,2631.5101,11.5
260.64124,2631.5101,11.5
263.73558,2631.5101,11.5
266.82992,2631.5101,11.5
269.92426,2631.5101,11.5
273.0186,2631.5101,11.5
276.11294,2631.5101,11.5
279.20727999999997,2631.5101,11.5
282.30161999999996,2631.5101,11.5
285.39596,2631.5101,11.5
288.4903,2631.5101,11.5
291.58464000000004,2631.5101,11.5
294.67898,2631.5101,11.5
297.77332,2631.5101,11.5
300.86766,2631.5101,11.5
303.962,2631.5101,11.5
307.05634,2631.5101,11.5
310.15067999999997,2631.5101,11.5
313.24502,2631.5101,11.5
316.33936,2631.5101,11.5
319.4337,2631.5101,11.5
322.52804000000003,2631.5101,11.5
325.62238,2631.5101,11.5
328.71672,2631.5101,11.5
331.81106,2631.5101,11.5
334.9054,2631.5101,11.5
337.99974,2631.5101,11.5
341.09407999999996,2631.5101,11.5
344.18842,2631.5101,11.5
347.28276,2631.5101,11.5
350.3771,2631.5101,11.5
353.47144000000003,2631.5101,11.5
356.56578,2631.5101,11.5
359.66012,2631.5101,11.5
362.75446,2631.5101,11.5
365.8488,2631.5101,11.5
368.94313999999997,2631.5101,11.5
372.03747999999996,2631.5101,11.5
375.13182,2631.5101,11.5
378.22616,2631.5101,11.5
381.3205,2631.5101,11.5
384.41484,2631.5101,11.5
387.50918,2631.5101,11.5
390.60352,2631.5101,11.5
393.69786,2631.5101,11.5
396.7922,2631.5101,11.5
399.88653999999997,2631.5101,11.5
402.98087999999996,2631.5101,11.5
406.07522,2631.5101,11.5
409.16956,2631.5101,11.5
412.2639,2631.5101,11.5
415.35823999999997,2631.5101,11.5
418.45258,2631.5101,11.5
421.54692,2631.5101,11.5
424.64126,2631.5101,11.5
427.7356,2631.5101,11.5
430.82993999999997,2631.5101,11.5
433.92428,2631.5101,11.5
437.01862,2631.5101,11.5
440.11296,2631.5101,11.5
443.2073,2631.5101,11.5
446.30164,2631.5101,11.5
449.39598,2631.5101,11.5
452.49032,2631.5101,11.5
455.58466,2631.5101,11.5
458.679,2631.5101,11.5
149.245,2634.877,11.5
152.33934,2634.877,11.5
155.43368,2634.877,11.5
158.52802,2634.877,11.5
161.62236000000001,2634.877,11.5
164.7167,2634.877,11.5
167.81104,2634.877,11.5
170.90538,2634.877,11.5
173.99972,2634.877,11.5
177.09406,2634.877,11.5
180.1884,2634.877,11.5
183.28274,2634.877,11.5
186.37708,2634.877,11.5
189.47142,2634.877,11.5
192.56576,2634.877,11.5
195.6601,2634.877,11.5
198.75444,2634.877,11.5
201.84878,2634.877,11.5
204.94312,2634.877,11.5
208.03746,2634.877,11.5
211.1318,2634.877,11.5
214.22614,2634.877,11.5
217.32048,2634.877,11.5
220.41482000000002,2634.877,11.5
223.50916,2634.877,11.5
226.6035,2634.877,11.5
229.69783999999999,2634.877,11.5
232.79218,2634.877,11.5
235.88652000000002,2634.877,11.5
238.98086,2634.877,11.5
242.0752,2634.877,11.5
245.16953999999998,2634.877,11.5
248.26388,2634.877,11.5
251.35822000000002,2634.877,11.5
254.45256,2634.877,11.5
257.5469,2634.877,11.5
260.64124,2634.877,11.5
263.73558,2634.877,11.5
266.82992,2634.877,11.5
269.92426,2634.877,11.5
273.0186,2634.877,11.5
276.11294,2634.877,11.5
279.20727999999997,2634.877,11.5
282.30161999999996,2634.877,11.5
285.39596,2634.877,11.5
288.4903,2634.877,11.5
291.58464000000004,2634.877,11.5
294.67898,2634.877,11.5
297.77332,2634.877,11.5
300.86766,2634.877,11.5
303.962,2634.877,11.5
307.05634,2634.877,11.5
310.15067999999997,2634.877,11.5
313.24502,2634.877,11.5
316.33936,2634.877,11.5
319.4337,2634.877,11.5
322.52804000000003,2634.877,11.5
325.62238,2634.877,11.5
328.71672,2634.877,11.5
331.81106,2634.877,11.5
334.9054,2634.877,11.5
337.99974,2634.877,11.5
341.09407999999996,2634.877,11.5
344.18842,2634.877,11.5
347.28276,2634.877,11.5
350.3771,2634.877,11.5
353.47144000000003,2634.877,11.5
356.56578,2634.877,11.5
359.66012,2634.877,11.5
362.75446,2634.877,11.5
365.8488,2634.877,11.5
368.94313999999997,2634.877,11.5
372.03747999999996,2634.877,11.5
375.13182,2634.877,11.5
378.22616,2634.877,11.5
381.3205,2634.877,11.5
384.41484,2634.877,11.5
387.50918,2634.877,11.5
390.60352,2634.877,11.5
393.69786,2634.877,11.5
396.7922,2634.877,11.5
399.88653999999997,2634.877,11.5
402.98087999999996,2634.877,11.5
406.07522,2634.877,11.5
409.16956,2634.877,11.5
412.2639,2634.877,11.5
415.35823999999997,2634.877,11.5
418.45258,2634.877,11.5
421.54692,2634.877,11.5
424.64126,2634.877,11.5
427.7356,2634.877,11.5
430.82993999999997,2634.877,11.5
433.92428,2634.877,11.5
437.01862,2634.877,11.5
440.11296,2634.877,11.5
443.2073,2634.877,11.5
446.30164,2634.877,11.5
449.39598,2634.877,11.5
452.49032,2634.877,11.5
455.58466,2634.877,11.5
458.679,2634.877,11.5
149.245,2638.2439,11.5
152.33934,2638.2439,11.5
155.43368,2638.2439,11.5
158.52802,2638.2439,11.5
161.62236000000001,2638.2439,11.5
164.7167,2638.2439,11.5
167.81104,2638.2439,11.5
170.90538,2638.2439,11.5
173.99972,2638.2439,11.5
177.09406,2638.2439,11.5
180.1884,2638.2439,11.5
183.28274,2638.2439,11.5
186.37708,2638.2439,11.5
189.47142,2638.2439,11.5
192.56576,2638.2439,11.5
195.6601,2638.2439,11.5
198.75444,2638.2439,11.5
201.84878,2638.2439,11.5
204.94312,2638.2439,11.5
208.03746,2638.2439,11.5
211.1318,2638.2439,11.5
214.22614,2638.2439,11.5
217.32048,2638.2439,11.5
220.41482000000002,2638.2439,11.5
223.50916,2638.2439,11.5
226.6035,2638.2439,11.5
229.69783999999999,2638.2439,11.5
232.79218,2638.2439,11.5
235.88652000000002,2638.2439,11.5
238.98086,2638.2439,11.5
242.0752,2638.2439,11.5
245.16953999999998,2638.2439,11.5
248.26388,2638.2439,11.5
251.35822000000002,2638.2439,11.5
254.45256,2638.2439,11.5
257.5469,2638.2439,11.5
260.64124,2638.2439,11.5
263.73558,2638.2439,11.5
266.82992,2638.2439,11.5
269.92426,2638.2439,11.5
273.0186,2638.2439,11.5
276.11294,2638.2439,11.5
279.20727999999997,2638.2439,11.5
282.30161999999996,2638.2439,11.5
285.39596,2638.2439,11.5
288.4903,2638.2439,11.5
291.58464000000004,2638.2439,11.5
294.67898,2638.2439,11.5
297.77332,2638.2439,11.5
300.86766,2638.2439,11.5
303.962,2638.2439,11.5
307.05634,2638.2439,11.5
310.15067999999997,2638.2439,11.5
313.24502,2638.2439,11.5
316.33936,2638.2439,11.5
319.4337,2638.2439,11.5
322.52804000000003,2638.2439,11.5
325.62238,2638.2439,11.5
328.71672,2638.2439,11.5
331.81106,2638.2439,11.5
334.9054,2638.2439,11.5
337.99974,2638.2439,11.5
341.09407999999996,2638.2439,11.5
344.18842,2638.2439,11.5
347.28276,2638.2439,11.5
350.3771,2638.2439,11.5
353.47144000000003,2638.2439,11.5
356.56578,2638.2439,11.5
359.66012,2638.2439,11.5
362.75446,2638.2439,11.5
365.8488,2638.2439,11.5
368.94313999999997,2638.2439,11.5
372.03747999999996,2638.2439,11.5
375.13182,2638.2439,11.5
378.22616,2638.2439,11.5
381.3205,2638.2439,11.5
384.41484,2638.2439,11.5
387.50918,2638.2439,11.5
390.60352,2638.2439,11.5
393.69786,2638.2439,11.5
396.7922,2638.2439,11.5
399.88653999999997,2638.2439,11.5
402.98087999999996,2638.2439,11.5
406.07522,2638.2439,11.5
409.16956,2638.2439,11.5
412.2639,2638.2439,11.5
415.35823999999997,2638.2439,11.5
418.45258,2638.2439,11.5
421.54692,2638.2439,11.5
424.64126,2638.2439,11.5
427.7356,2638.2439,11.5
430.82993999999997,2638.2439,11.5
433.92428,2638.2439,11.5
437.01862,2638.2439,11.5
440.11296,2638.2439,11.5
443.2073,2638.2439,11.5
446.30164,2638.2439,11.5
449.39598,2638.2439,11.5
452.49032,2638.2439,11.5
455.58466,2638.2439,11.5
458.679,2638.2439,11.5
149.245,2641.6108,11.5
152.33934,2641.6108,11.5
155.43368,2641.6108,11.5
158.52802,2641.6108,11.5
161.62236000000001,2641.6108,11.5
164.7167,2641.6108,11.5
167.81104,2641.6108,11.5
170.90538,2641.6108,11.5
173.99972,2641.6108,11.5
177.09406,2641.6108,11.5
180.1884,2641.6108,11.5
183.28274,2641.6108,11.5
186.37708,2641.6108,11.5
189.47142,2641.6108,11.5
192.56576,2641.6108,11.5
195.6601,2641.6108,11.5
198.75444,2641.6108,11.5
201.84878,2641.6108,11.5
204.94312,2641.6108,11.5
208.03746,2641.6108,11.5
211.1318,2641.6108,11.5
214.22614,2641.6108,11.5
217.32048,2641.6108,11.5
220.41482000000002,2641.6108,11.5
223.50916,2641.6108,11.5
226.6035,2641.6108,11.5
229.69783999999999,2641.6108,11.5
232.79218,2641.6108,11.5
235.88652000000002,2641.6108,11.5
238.98086,2641.6108,11.5
242.0752,2641.6108,11.5
245.16953999999998,2641.6108,11.5
248.26388,2641.6108,11.5
251.35822000000002,2641.6108,11.5
254.45256,2641.6108,11.5
257.5469,2641.6108,11.5
260.64124,2641.6108,11.5
263.73558,2641.6108,11.5
266.82992,2641.6108,11.5
269.92426,2641.6108,11.5
273.0186,2641.6108,11.5
276.11294,2641.6108,11.5
279.20727999999997,2641.6108,11.5
282.30161999999996,2641.6108,11.5
285.39596,2641.6108,11.5
288.4903,2641.6108,11.5
291.58464000000004,2641.6108,11.5
294.67898,2641.6108,11.5
297.77332,2641.6108,11.5
300.86766,2641.6108,11.5
303.962,2641.6108,11.5
307.05634,2641.6108,11.5
310.15067999999997,2641.6108,11.5
313.24502,2641.6108,11.5
316.33936,2641.6108,11.5
319.4337,2641.6108,11.5
322.52804000000003,2641.6108,11.5
325.62238,2641.6108,11.5
328.71672,2641.6108,11.5
331.81106,2641.6108,11.5
334.9054,2641.6108,11.5
337.99974,2641.6108,11.5
341.09407999999996,2641.6108,11.5
344.18842,2641.6108,11.5
347.28276,2641.6108,11.5
350.3771,2641.6108,11.5
353.47144000000003,2641.6108,11.5
356.56578,2641.6108,11.5
359.66012,2641.6108,11.5
362.75446,2641.6108,11.5
365.8488,2641.6108,11.5
368.94313999999997,2641.6108,11.5
372.03747999999996,2641.6108,11.5
375.13182,2641.6108,11.5
378.22616,2641.6108,11.5
381.3205,2641.6108,11.5
384.41484,2641.6108,11.5
387.50918,2641.6108,11.5
390.60352,2641.6108,11.5
393.69786,2641.6108,11.5
396.7922,2641.6108,11.5
399.88653999999997,2641.6108,11.5
402.98087999999996,2641.6108,11.5
406.07522,2641.6108,11.5
409.16956,2641.6108,11.5
412.2639,2641.6108,11.5
415.35823999999997,2641.6108,11.5
418.45258,2641.6108,11.5
421.54692,2641.6108,11.5
424.64126,2641.6108,11.5
427.7356,2641.6108,11.5
430.82993999999997,2641.6108,11.5
433.92428,2641.6108,11.5
437.01862,2641.6108,11.5
440.11296,2641.6108,11.5
443.2073,2641.6108,11.5
446.30164,2641.6108,11.5
449.39598,2641.6108,11.5
452.49032,2641.6108,11.5
455.58466,2641.6108,11.5
458.679,2641.6108,11.5
149.245,2644.9777,11.5
152.33934,2644.9777,11.5
155.43368,2644.9777,11.5
158.52802,2644.9777,11.5
161.62236000000001,2644.9777,11.5
164.7167,2644.9777,11.5
167.81104,2644.9777,11.5
170.90538,2644.9777,11.5
173.99972,2644.9777,11.5
177.09406,2644.9777,11.5
180.1884,2644.9777,11.5
183.28274,2644.9777,11.5
186.37708,2644.9777,11.5
189.47142,2644.9777,11.5
192.56576,2644.9777,11.5
195.6601,2644.9777,11.5
198.75444,2644.9777,11.5
201.84878,2644.9777,11.5
204.94312,2644.9777,11.5
208.03746,2644.9777,11.5
211.1318,2644.9777,11.5
214.22614,2644.9777,11.5
217.32048,2644.9777,11.5
220.41482000000002,2644.9777,11.5
223.50916,2644.9777,11.5
226.6035,2644.9777,11.5
229.69783999999999,2644.9777,11.5
232.79218,2644.9777,11.5
235.88652000000002,2644.9777,11.5
238.98086,2644.9777,11.5
242.0752,2644.9777,11.5
245.16953999999998,2644.9777,11.5
248.26388,2644.9777,11.5
251.35822000000002,2644.9777,11.5
254.45256,2644.9777,11.5
257.5469,2644.9777,11.5
260.64124,2644.9777,11.5
263.73558,2644.9777,11.5
266.82992,2644.9777,11.5
269.92426,2644.9777,11.5
273.0186,2644.9777,11.5
276.11294,2644.9777,11.5
279.20727999999997,2644.9777,11.5
282.30161999999996,2644.9777,11.5
285.39596,2644.9777,11.5
288.4903,2644.9777,11.5
291.58464000000004,2644.9777,11.5
294.67898,2644.9777,11.5
297.77332,2644.9777,11.5
300.86766,2644.9777,11.5
303.962,2644.9777,11.5
307.05634,2644.9777,11.5
310.15067999999997,2644.9777,11.5
313.24502,2644.9777,11.5
316.33936,2644.9777,11.5
319.4337,2644.9777,11.5
322.52804000000003,2644.9777,11.5
325.62238,2644.9777,11.5
328.71672,2644.9777,11.5
331.81106,2644.9777,11.5
334.9054,2644.9777,11.5
337.99974,2644.9777,11.5
341.09407999999996,2644.9777,11.5
344.18842,2644.9777,11.5
347.28276,2644.9777,11.5
350.3771,2644.9777,11.5
353.47144000000003,2644.9777,11.5
356.56578,2644.9777,11.5
359.66012,2644.9777,11.5
362.75446,2644.9777,11.5
365.8488,2644.9777,11.5
368.94313999999997,2644.9777,11.5
372.03747999999996,2644.9777,11.5
375.13182,2644.9777,11.5
378.22616,2644.9777,11.5
381.3205,2644.9777,11.5
384.41484,2644.9777,11.5
387.50918,2644.9777,11.5
390.60352,2644.9777,11.5
393.69786,2644.9777,11.5
396.7922,2644.9777,11.5
399.88653999999997,2644.9777,11.5
402.98087999999996,2644.9777,11.5
406.07522,2644.9777,11.5
409.16956,2644.9777,11.5
412.2639,2644.9777,11.5
415.35823999999997,2644.9777,11.5
418.45258,2644.9777,11.5
421.54692,2644.9777,11.5
424.64126,2644.9777,11.5
427.7356,2644.9777,11.5
430.82993999999997,2644.9777,11.5
433.92428,2644.9777,11.5
437.01862,2644.9777,11.5
440.11296,2644.9777,11.5
443.2073,2644.9777,11.5
446.30164,2644.9777,11.5
449.39598,2644.9777,11.5
452.49032,2644.9777,11.5
455.58466,2644.9777,11.5
458.679,2644.9777,11.5
149.245,2648.3446,11.5
152.33934,2648.3446,11.5
155.43368,2648.3446,11.5
158.52802,2648.3446,11.5
161.62236000000001,2648.3446,11.5
164.7167,2648.3446,11.5
167.81104,2648.3446,11.5
170.90538,2648.3446,11.5
173.99972,2648.3446,11.5
177.09406,2648.3446,11.5
180.1884,2648.3446,11.5
183.28274,2648.3446,11.5
186.37708,2648.3446,11.5
189.47142,2648.3446,11.5
192.56576,2648.3446,11.5
195.6601,2648.3446,11.5
198.75444,2648.3446,11.5
201.84878,2648.3446,11.5
204.94312,2648.3446,11.5
208.03746,2648.3446,11.5
211.1318,2648.3446,11.5
214.22614,2648.3446,11.5
217.32048,2648.3446,11.5
220.41482000000002,2648.3446,11.5
223.50916,2648.3446,11.5
226.6035,2648.3446,11.5
229.69783999999999,2648.3446,11.5
232.79218,2648.3446,11.5
235.88652000000002,2648.3446,11.5
238.98086,2648.3446,11.5
242.0752,2648.3446,11.5
245.16953999999998,2648.3446,11.5
248.26388,2648.3446,11.5
251.35822000000002,2648.3446,11.5
254.45256,2648.3446,11.5
257.5469,2648.3446,11.5
260.64124,2648.3446,11.5
263.73558,2648.3446,11.5
266.82992,2648.3446,11.5
269.92426,2648.3446,11.5
273.0186,2648.3446,11.5
276.11294,2648.3446,11.5
279.20727999999997,2648.3446,11.5
282.30161999999996,2648.3446,11.5
285.39596,2648.3446,11.5
288.4903,2648.3446,11.5
291.58464000000004,2648.3446,11.5
294.67898,2648.3446,11.5
297.77332,2648.3446,11.5
300.86766,2648.3446,11.5
303.962,2648.3446,11.5
307.05634,2648.3446,11.5
310.15067999999997,2648.3446,11.5
313.24502,2648.3446,11.5
316.33936,2648.3446,11.5
319.4337,2648.3446,11.5
322.52804000000003,2648.3446,11.5
325.62238,2648.3446,11.5
328.71672,2648.3446,11.5
331.81106,2648.3446,11.5
334.9054,2648.3446,11.5
337.99974,2648.3446,11.5
341.09407999999996,2648.3446,11.5
344.18842,2648.3446,11.5
347.28276,2648.3446,11.5
350.3771,2648.3446,11.5
353.47144000000003,2648.3446,11.5
356.56578,2648.3446,11.5
359.66012,2648.3446,11.5
362.75446,2648.3446,11.5
365.8488,2648.3446,11.5
368.94313999999997,2648.3446,11.5
372.03747999999996,2648.3446,11.5
375.13182,2648.3446,11.5
378.22616,2648.3446,11.5
381.3205,2648.3446,11.5
384.41484,2648.3446,11.5
387.50918,2648.3446,11.5
390.60352,2648.3446,11.5
393.69786,2648.3446,11.5
396.7922,2648.3446,11.5
399.88653999999997,2648.3446,11.5
402.98087999999996,2648.3446,11.5
406.07522,2648.3446,11.5
409.16956,2648.3446,11.5
412.2639,2648.3446,11.5
415.35823999999997,2648.3446,11.5
418.45258,2648.3446,11.5
421.54692,2648.3446,11.5
424.64126,2648.3446,11.5
427.7356,2648.3446,11.5
430.82993999999997,2648.3446,11.5
433.92428,2648.3446,11.5
437.01862,2648.3446,11.5
440.11296,2648.3446,11.5
443.2073,2648.3446,11.5
446.30164,2648.3446,11.5
449.39598,2648.3446,11.5
452.49032,2648.3446,11.5
455.58466,2648.3446,11.5
458.679,2648.3446,11.5
149.245,2651.7115,11.5
152.33934,2651.7115,11.5
155.43368,2651.7115,11.5
158.52802,2651.7115,11.5
161.62236000000001,2651.7115,11.5
164.7167,2651.7115,11.5
167.81104,2651.7115,11.5
170.90538,2651.7115,11.5
173.99972,2651.7115,11.5
177.09406,2651.7115,11.5
180.1884,2651.7115,11.5
183.28274,2651.7115,11.5
186.37708,2651.7115,11.5
189.47142,2651.7115,11.5
192.56576,2651.7115,11.5
195.6601,2651.7115,11.5
198.75444,2651.7115,11.5
201.84878,2651.7115,11.5
204.94312,2651.7115,11.5
208.03746,2651.7115,11.5
211.1318,2651.7115,11.5
214.22614,2651.7115,11.5
217.32048,2651.7115,11.5
220.41482000000002,2651.7115,11.5
223.50916,2651.7115,11.5
226.6035,2651.7115,11.5
229.69783999999999,2651.7115,11.5
232.79218,2651.7115,11.5
235.88652000000002,2651.7115,11.5
238.98086,2651.7115,11.5
242.0752,2651.7115,11.5
245.16953999999998,2651.7115,11.5
248.26388,2651.7115,11.5
251.35822000000002,2651.7115,11.5
254.45256,2651.7115,11.5
257.5469,2651.7115,11.5
260.64124,2651.7115,11.5
263.73558,2651.7115,11.5
266.82992,2651.7115,11.5
269.92426,2651.7115,11.5
273.0186,2651.7115,11.5
276.11294,2651.7115,11.5
279.20727999999997,2651.7115,11.5
282.30161999999996,2651.7115,11.5
285.39596,2651.7115,11.5
288.4903,2651.7115,11.5
291.58464000000004,2651.7115,11.5
294.67898,2651.7115,11.5
297.77332,2651.7115,11.5
300.86766,2651.7115,11.5
303.962,2651.7115,11.5
307.05634,2651.7115,11.5
310.15067999999997,2651.7115,11.5
313.24502,2651.7115,11.5
316.33936,2651.7115,11.5
319.4337,2651.7115,11.5
322.52804000000003,2651.7115,11.5
325.62238,2651.7115,11.5
328.71672,2651.7115,11.5
331.81106,2651.7115,11.5
334.9054,2651.7115,11.5
337.99974,2651.7115,11.5
341.09407999999996,2651.7115,11.5
344.18842,2651.7115,11.5
347.28276,2651.7115,11.5
350.3771,2651.7115,11.5
353.47144000000003,2651.7115,11.5
356.56578,2651.7115,11.5
359.66012,2651.7115,11.5
362.75446,2651.7115,11.5
365.8488,2651.7115,11.5
368.94313999999997,2651.7115,11.5
372.03747999999996,2651.7115,11.5
375.13182,2651.7115,11.5
378.22616,2651.7115,11.5
381.3205,2651.7115,11.5
384.41484,2651.7115,11.5
387.50918,2651.7115,11.5
390.60352,2651.7115,11.5
393.69786,2651.7115,11.5
